Date,PlayerID,Training,SessionType,Duration,RPE,SessionLoad,DailyLoad,AcuteLoad,ChronicLoad,AcuteChronicRatio,ObjectiveRating,FocusRating,BestOutOfMyself
2018-03-15,13,Yes,Combat,30,5,150,NA,NA,NA,NA,NA,NA,Not at all
2018-03-15,14,Yes,Speed,45,4,180,930,317.1,263.75,1.2,8,8,Absolutely
2018-03-15,14,Yes,Skills,90,5,450,NA,NA,NA,NA,8,8,Absolutely
2018-03-15,14,Yes,Strength,60,5,300,NA,NA,NA,NA,8,8,Absolutely
2018-03-15,16,Yes,Speed,45,3,135,795,349.3,318.04,1.1,8,8,Somewhat
2018-03-15,16,Yes,Skills,90,4,360,NA,NA,NA,NA,8,8,Somewhat
2018-03-15,16,Yes,Strength,60,3,180,NA,NA,NA,NA,8,8,Somewhat
2018-03-15,16,Yes,Combat,30,4,120,NA,NA,NA,NA,8,8,Somewhat
2018-03-15,17,Yes,Speed,40,3,120,630,90,111.61,0.81,7,9,NA
2018-03-15,17,Yes,Skills,90,4,360,NA,NA,NA,NA,7,9,NA
2018-03-15,17,Yes,Conditioning,30,5,150,NA,NA,NA,NA,7,9,NA
2018-03-14,1,Yes,Strength,120,4,480,495,271.4,518.93,0.52,NA,NA,NA
2018-03-14,1,Yes,Mobility/Recovery,30,0,15,NA,NA,NA,NA,NA,NA,NA
2018-03-14,2,Yes,Mobility/Recovery,30,1,30,270,227.1,383.93,0.59,NA,NA,NA
2018-03-14,2,Yes,Strength,60,4,240,NA,NA,NA,NA,NA,NA,NA
2018-03-14,3,Yes,Mobility/Recovery,60,1,60,300,295.7,539.46,0.55,8,8,Absolutely
2018-03-14,3,Yes,Strength,60,4,240,NA,NA,NA,NA,8,8,Absolutely
2018-03-14,4,Yes,Mobility/Recovery,45,1,45,225,231.4,295.61,0.78,8,8,Absolutely
2018-03-14,4,Yes,Strength,60,3,180,NA,NA,NA,NA,8,8,Absolutely
2018-03-14,5,Yes,Mobility/Recovery,45,0,22,382,303.1,505.93,0.6,NA,NA,NA
2018-03-14,5,Yes,Strength,90,4,360,NA,NA,NA,NA,NA,NA,NA
2018-03-14,6,Yes,Mobility/Recovery,30,1,30,150,280.7,316.07,0.89,NA,NA,NA
2018-03-14,6,Yes,Strength,30,4,120,NA,NA,NA,NA,NA,NA,NA
2018-03-14,7,Yes,Mobility/Recovery,30,2,60,300,285,512.14,0.56,NA,NA,NA
2018-03-14,7,Yes,Strength,60,4,240,NA,NA,NA,NA,NA,NA,NA
2018-03-14,8,Yes,Mobility/Recovery,45,1,45,285,327.9,535,0.61,NA,NA,NA
2018-03-14,8,Yes,Strength,60,4,240,NA,NA,NA,NA,NA,NA,NA
2018-03-14,9,No,NA,NA,NA,NA,NA,357.1,401.25,0.89,NA,NA,Not at all
2018-03-14,10,Yes,Mobility/Recovery,30,0,15,195,87.1,288.39,0.3,8,8,NA
2018-03-14,10,Yes,Strength,60,3,180,NA,NA,NA,NA,8,8,NA
2018-03-14,11,Yes,Mobility/Recovery,30,3,90,290,296.4,280.54,1.06,8,8,Absolutely
2018-03-14,11,Yes,Strength,50,4,200,NA,NA,NA,NA,8,8,Absolutely
2018-03-14,12,Yes,Mobility/Recovery,30,2,60,150,182.1,158.57,1.15,8,8,NA
2018-03-14,12,Yes,Strength,30,3,90,NA,NA,NA,NA,8,8,NA
2018-03-14,13,Yes,Mobility/Recovery,60,0,0,250,399.3,312.82,1.28,NA,NA,Not at all
2018-03-14,13,Yes,Strength,50,5,250,NA,NA,NA,NA,NA,NA,Not at all
2018-03-14,16,Yes,Mobility/Recovery,30,1,30,210,235.7,310.18,0.76,10,10,NA
2018-03-14,16,Yes,Strength,60,3,180,NA,NA,NA,NA,10,10,NA
2018-03-13,1,Yes,Skills,60,5,300,300,283.6,541.25,0.52,NA,NA,NA
2018-03-13,2,Yes,Conditioning,60,8,480,480,270,396.07,0.68,NA,NA,NA
2018-03-13,3,Yes,Conditioning,60,7,420,420,392.1,558.21,0.7,8,8,Absolutely
2018-03-13,4,Yes,Conditioning,90,7,630,630,199.3,317.04,0.63,8,8,NA
2018-03-13,5,Yes,Conditioning,60,8,480,480,342.9,527.64,0.65,8,7,NA
2018-03-13,6,Yes,Skills,90,8,720,720,382.1,336.43,1.14,8,8,NA
2018-03-13,7,Yes,Conditioning,75,7,525,525,330,525.54,0.63,NA,NA,NA
2018-03-13,8,Yes,Skills,75,1,750,750,405,546.07,0.74,NA,NA,NA
2018-03-13,9,Yes,Conditioning,50,7,350,470,427.9,420,1.02,NA,NA,NA
2018-03-13,9,Yes,Strength,40,3,120,NA,NA,NA,NA,NA,NA,NA
2018-03-13,9,Yes,Mobility/Recovery,20,0,0,NA,NA,NA,NA,NA,NA,NA
2018-03-13,10,Yes,Strength,45,3,135,145,115,303.39,0.38,NA,NA,NA
2018-03-13,10,Yes,Mobility/Recovery,20,0,10,NA,NA,NA,NA,NA,NA,NA
2018-03-13,11,Yes,Skills,40,4,160,405,381.4,291.61,1.31,8,8,Absolutely
2018-03-13,11,Yes,Conditioning,35,7,245,NA,NA,NA,NA,8,8,Absolutely
2018-03-13,12,Yes,Conditioning,90,4,360,360,160.7,162.86,0.99,8,8,NA
2018-03-13,13,Yes,Skills,60,5,300,570,406.4,330.68,1.23,NA,NA,Not at all
2018-03-13,13,Yes,Conditioning,30,9,270,NA,NA,NA,NA,NA,NA,Not at all
2018-03-13,16,Yes,Skills,60,8,480,510,317.1,317.68,1,6,8,NA
2018-03-13,16,Yes,Mobility/Recovery,30,1,30,NA,NA,NA,NA,6,8,NA
2018-03-12,1,Yes,Speed,45,3,135,1105,300.7,537.5,0.56,NA,NA,NA
2018-03-12,1,Yes,Skills,90,3,270,NA,NA,NA,NA,NA,NA,NA
2018-03-12,1,Yes,Strength,140,5,700,NA,NA,NA,NA,NA,NA,NA
2018-03-12,2,Yes,Speed,45,4,180,840,248.6,421.25,0.59,NA,NA,NA
2018-03-12,2,Yes,Skills,90,4,360,NA,NA,NA,NA,NA,NA,NA
2018-03-12,2,Yes,Strength,60,5,300,NA,NA,NA,NA,NA,NA,NA
2018-03-12,3,Yes,Speed,60,6,360,1350,387.9,564.11,0.69,8,8,Absolutely
2018-03-12,3,Yes,Skills,90,5,450,NA,NA,NA,NA,8,8,Absolutely
2018-03-12,3,Yes,Strength,90,6,540,NA,NA,NA,NA,8,8,Absolutely
2018-03-12,4,Yes,Speed,45,3,135,765,141.4,300.96,0.47,8,8,NA
2018-03-12,4,Yes,Skills,90,3,270,NA,NA,NA,NA,8,8,NA
2018-03-12,4,Yes,Strength,60,6,360,NA,NA,NA,NA,8,8,NA
2018-03-12,5,Yes,Speed,45,4,180,1260,328.9,522.82,0.63,9,9,NA
2018-03-12,5,Yes,Skills,90,4,360,NA,NA,NA,NA,9,9,NA
2018-03-12,5,Yes,Strength,120,6,720,NA,NA,NA,NA,9,9,NA
2018-03-12,6,Yes,Speed,45,5,225,1095,300.7,310.71,0.97,8,8,NA
2018-03-12,6,Yes,Skills,90,3,270,NA,NA,NA,NA,8,8,NA
2018-03-12,6,Yes,Strength,100,6,600,NA,NA,NA,NA,8,8,NA
2018-03-12,7,Yes,Speed,60,6,360,1170,295.7,523.93,0.56,NA,NA,NA
2018-03-12,7,Yes,Skills,60,3,180,NA,NA,NA,NA,NA,NA,NA
2018-03-12,7,Yes,Strength,90,7,630,NA,NA,NA,NA,NA,NA,NA
2018-03-12,8,Yes,Speed,45,4,180,1260,323.6,531.43,0.61,NA,NA,NA
2018-03-12,8,Yes,Skills,90,4,360,NA,NA,NA,NA,NA,NA,NA
2018-03-12,8,Yes,Strength,120,6,720,NA,NA,NA,NA,NA,NA,NA
2018-03-12,9,Yes,Speed,40,2,80,420,360.7,403.21,0.89,NA,NA,NA
2018-03-12,9,Yes,Strength,85,4,340,NA,NA,NA,NA,NA,NA,NA
2018-03-12,9,Yes,Mobility/Recovery,20,0,0,NA,NA,NA,NA,NA,NA,NA
2018-03-12,10,Yes,Mobility/Recovery,45,2,90,270,124.3,305.71,0.41,NA,NA,NA
2018-03-12,10,Yes,Skills,60,3,180,NA,NA,NA,NA,NA,NA,NA
2018-03-12,11,Yes,Speed,50,6,300,1380,385.3,286.07,1.35,8,9,Absolutely
2018-03-12,11,Yes,Skills,90,4,360,NA,NA,NA,NA,8,9,Absolutely
2018-03-12,11,Yes,Strength,90,8,720,NA,NA,NA,NA,8,9,Absolutely
2018-03-12,12,Yes,Speed,45,3,135,765,137.1,155.36,0.88,8,8,NA
2018-03-12,12,Yes,Skills,60,3,180,NA,NA,NA,NA,8,8,NA
2018-03-12,12,Yes,Strength,90,5,450,NA,NA,NA,NA,8,8,NA
2018-03-12,13,Yes,Speed,40,5,200,1350,359.3,310.32,1.16,NA,NA,Not at all
2018-03-12,13,Yes,Skills,90,5,450,NA,NA,NA,NA,NA,NA,Not at all
2018-03-12,13,Yes,Strength,100,7,700,NA,NA,NA,NA,NA,NA,Not at all
2018-03-12,14,Yes,Speed,45,4,180,1290,280.7,290.54,0.97,7,8,Absolutely
2018-03-12,14,Yes,Skills,90,3,270,NA,NA,NA,NA,7,8,Absolutely
2018-03-12,14,Yes,Strength,120,7,840,NA,NA,NA,NA,7,8,Absolutely
2018-03-12,15,Yes,Speed,45,3,135,765,135,166.61,0.81,8,8,NA
2018-03-12,15,Yes,Skills,90,3,270,NA,NA,NA,NA,8,8,NA
2018-03-12,15,Yes,Strength,90,4,360,NA,NA,NA,NA,8,8,NA
2018-03-12,16,Yes,Speed,30,3,90,930,278.6,310.18,0.9,8,9,Absolutely
2018-03-12,16,Yes,Skills,60,3,180,NA,NA,NA,NA,8,9,Absolutely
2018-03-12,16,Yes,Strength,90,7,630,NA,NA,NA,NA,8,9,Absolutely
2018-03-12,16,Yes,Mobility/Recovery,30,1,30,NA,NA,NA,NA,8,9,Absolutely
2018-03-11,1,No,NA,NA,NA,NA,NA,310,525.89,0.59,NA,NA,NA
2018-03-11,2,No,NA,NA,NA,NA,NA,334.3,425,0.79,NA,NA,NA
2018-03-11,3,No,NA,NA,NA,NA,NA,323.6,545.89,0.59,NA,NA,Absolutely
2018-03-11,6,No,NA,NA,NA,NA,NA,271.4,311.61,0.87,NA,NA,NA
2018-03-11,6,No,NA,NA,NA,NA,NA,271.4,311.61,0.87,NA,NA,NA
2018-03-11,6,No,NA,NA,NA,NA,NA,271.4,311.61,0.87,NA,NA,NA
2018-03-11,7,No,NA,NA,NA,NA,NA,265.7,512.14,0.52,NA,NA,NA
2018-03-11,9,No,NA,NA,NA,NA,NA,380.7,415.54,0.92,NA,NA,NA
2018-03-11,10,No,NA,NA,NA,NA,NA,171.4,315.54,0.54,NA,NA,NA
2018-03-11,11,No,NA,NA,NA,NA,NA,256.7,273.21,0.94,NA,NA,Absolutely
2018-03-11,12,No,NA,NA,NA,NA,NA,27.9,149.46,0.19,NA,NA,NA
2018-03-11,13,No,NA,NA,NA,NA,NA,166.4,287.82,0.58,NA,NA,Absolutely
2018-03-11,16,No,NA,NA,NA,NA,NA,180,274.82,0.65,NA,NA,Absolutely
2018-03-10,2,No,NA,NA,NA,NA,NA,481.4,425,1.13,NA,NA,NA
2018-03-10,3,No,NA,NA,NA,NA,NA,488.6,593.04,0.82,NA,NA,Absolutely
2018-03-10,7,No,NA,NA,NA,NA,NA,372.9,560.89,0.66,NA,NA,Absolutely
2018-03-10,8,No,NA,NA,NA,NA,NA,452.1,557.68,0.81,NA,NA,NA
2018-03-10,9,No,NA,NA,NA,NA,NA,487.9,441.79,1.1,NA,NA,NA
2018-03-10,11,No,NA,NA,NA,NA,NA,391,313.39,1.25,NA,NA,Absolutely
2018-03-10,11,No,NA,NA,NA,NA,NA,391,313.39,1.25,NA,NA,Absolutely
2018-03-10,12,No,NA,NA,NA,NA,NA,145.7,170.89,0.85,NA,NA,NA
2018-03-10,13,No,NA,NA,NA,NA,NA,166.4,287.82,0.58,NA,NA,Absolutely
2018-03-10,15,No,NA,NA,NA,NA,NA,355.7,203.57,1.75,NA,NA,NA
2018-03-10,16,No,NA,NA,NA,NA,NA,315,303.04,1.04,NA,NA,Absolutely
2018-03-09,2,No,NA,NA,NA,NA,NA,481.4,425,1.13,NA,NA,NA
2018-03-09,3,No,NA,NA,NA,NA,NA,488.6,593.04,0.82,NA,NA,Absolutely
2018-03-09,5,No,NA,NA,NA,NA,NA,399.6,512.11,0.78,NA,NA,NA
2018-03-09,7,No,NA,NA,NA,NA,NA,372.9,560.89,0.66,NA,NA,Absolutely
2018-03-09,8,No,NA,NA,NA,NA,NA,452.1,557.68,0.81,NA,NA,Absolutely
2018-03-09,9,Yes,Conditioning,50,9,450,1610,487.9,441.79,1.1,NA,NA,NA
2018-03-09,9,Yes,Strength,145,8,1160,NA,NA,NA,NA,NA,NA,NA
2018-03-09,11,No,NA,NA,NA,NA,NA,391,313.39,1.25,NA,NA,Absolutely
2018-03-09,13,Yes,Strength,75,6,450,625,166.4,287.82,0.58,NA,NA,Not at all
2018-03-09,13,Yes,Conditioning,25,7,175,NA,NA,NA,NA,NA,NA,Not at all
2018-03-09,15,No,NA,NA,NA,NA,NA,355.7,203.57,1.75,NA,NA,NA
2018-03-09,16,No,NA,NA,NA,NA,NA,315,303.04,1.04,NA,NA,Absolutely
2018-03-08,1,Yes,Speed,40,4,160,580,464.3,567.14,0.82,NA,NA,NA
2018-03-08,1,Yes,Strength,60,4,240,NA,NA,NA,NA,NA,NA,NA
2018-03-08,1,Yes,Skills,60,3,180,NA,NA,NA,NA,NA,NA,NA
2018-03-08,2,Yes,Skills,30,5,150,570,481.4,425,1.13,NA,NA,NA
2018-03-08,2,Yes,Skills,60,4,240,NA,NA,NA,NA,NA,NA,NA
2018-03-08,2,Yes,Strength,45,4,180,NA,NA,NA,NA,NA,NA,NA
2018-03-08,3,Yes,Speed,45,7,315,975,488.6,593.04,0.82,8,8,Absolutely
2018-03-08,3,Yes,Strength,60,6,360,NA,NA,NA,NA,8,8,Absolutely
2018-03-08,3,Yes,Skills,60,5,300,NA,NA,NA,NA,8,8,Absolutely
2018-03-08,5,Yes,Speed,30,4,120,660,399.6,512.11,0.78,8,8,NA
2018-03-08,5,Yes,Strength,60,5,300,NA,NA,NA,NA,8,8,NA
2018-03-08,5,Yes,Skills,60,4,240,NA,NA,NA,NA,8,8,NA
2018-03-08,6,Yes,Speed,30,7,210,860,417.1,352.86,1.18,9,8,NA
2018-03-08,6,Yes,Strength,50,7,350,NA,NA,NA,NA,9,8,NA
2018-03-08,6,Yes,Skills,60,5,300,NA,NA,NA,NA,9,8,NA
2018-03-08,7,Yes,Speed,30,5,150,615,372.9,560.89,0.66,NA,NA,NA
2018-03-08,7,Yes,Strength,45,5,225,NA,NA,NA,NA,NA,NA,NA
2018-03-08,7,Yes,Skills,60,4,240,NA,NA,NA,NA,NA,NA,NA
2018-03-08,8,Yes,Speed,30,1,300,825,452.1,557.68,0.81,NA,NA,NA
2018-03-08,8,Yes,Skills,75,4,300,NA,NA,NA,NA,NA,NA,NA
2018-03-08,8,Yes,Strength,45,5,225,NA,NA,NA,NA,NA,NA,NA
2018-03-08,9,Yes,Speed,45,3,135,495,257.9,384.29,0.67,NA,NA,Somewhat
2018-03-08,9,Yes,Strength,60,6,360,NA,NA,NA,NA,NA,NA,Somewhat
2018-03-08,10,Yes,Speed,15,2,30,390,244.3,344.46,0.71,8,8,NA
2018-03-08,10,Yes,Strength,60,5,300,NA,NA,NA,NA,8,8,NA
2018-03-08,10,Yes,Skills,30,2,60,NA,NA,NA,NA,8,8,NA
2018-03-08,11,Yes,Speed,45,5,225,885,391,313.39,1.25,8,9,Absolutely
2018-03-08,11,Yes,Strength,60,6,360,NA,NA,NA,NA,8,9,Absolutely
2018-03-08,11,Yes,Skills,60,5,300,NA,NA,NA,NA,8,9,Absolutely
2018-03-08,13,Yes,Strength,60,5,300,300,77.1,265.5,0.29,NA,NA,Not at all
2018-03-08,14,Yes,Speed,30,5,150,675,383.6,298.57,1.28,7,8,NA
2018-03-08,14,Yes,Strength,45,5,225,NA,NA,NA,NA,7,8,NA
2018-03-08,14,Yes,Skills,60,5,300,NA,NA,NA,NA,7,8,NA
2018-03-08,16,Yes,Speed,30,4,120,780,426.4,330.89,1.29,7,7,Absolutely
2018-03-08,16,Yes,Strength,60,5,300,NA,NA,NA,NA,7,7,Absolutely
2018-03-08,16,Yes,Skills,60,6,360,NA,NA,NA,NA,7,7,Absolutely
2018-03-07,1,Yes,Mobility/Recovery,30,2,60,420,584.3,546.43,1.07,NA,NA,NA
2018-03-07,1,Yes,Strength,90,4,360,NA,NA,NA,NA,NA,NA,NA
2018-03-07,2,Yes,Mobility/Recovery,45,2,90,330,590.7,484.46,1.22,NA,NA,NA
2018-03-07,2,Yes,Strength,60,4,240,NA,NA,NA,NA,NA,NA,NA
2018-03-07,3,Yes,Mobility/Recovery,30,1,30,390,349.3,608.04,0.57,8,8,Absolutely
2018-03-07,3,Yes,Strength,60,6,360,NA,NA,NA,NA,8,8,Absolutely
2018-03-07,4,Yes,Mobility/Recovery,45,1,45,225,489.9,370.61,1.32,8,8,Absolutely
2018-03-07,4,Yes,Strength,60,3,180,NA,NA,NA,NA,8,8,Absolutely
2018-03-07,5,Yes,Mobility/Recovery,45,0,22,382,478.9,488.54,0.98,NA,NA,NA
2018-03-07,5,Yes,Strength,90,4,360,NA,NA,NA,NA,NA,NA,NA
2018-03-07,6,Yes,Mobility/Recovery,30,1,30,150,527.1,391.79,1.35,NA,8,NA
2018-03-07,6,Yes,Strength,30,4,120,NA,NA,NA,NA,NA,8,NA
2018-03-07,7,Yes,Mobility/Recovery,30,2,60,285,499.3,538.93,0.93,NA,NA,NA
2018-03-07,7,Yes,Strength,45,5,225,NA,NA,NA,NA,NA,NA,NA
2018-03-07,8,Yes,Strength,45,3,135,180,525.7,582.86,0.9,NA,NA,NA
2018-03-07,8,Yes,Mobility/Recovery,45,1,45,NA,NA,NA,NA,NA,NA,NA
2018-03-07,9,No,NA,NA,NA,NA,NA,337.1,413.75,0.81,NA,NA,NA
2018-03-07,10,Yes,Mobility/Recovery,30,1,30,210,293.6,368.04,0.8,8,8,NA
2018-03-07,10,Yes,Strength,45,4,180,NA,NA,NA,NA,8,8,NA
2018-03-07,11,Yes,Mobility/Recovery,44,3,132,432,264.6,281.79,0.94,9,10,NA
2018-03-07,11,Yes,Strength,60,5,300,NA,NA,NA,NA,9,10,NA
2018-03-07,12,Yes,Mobility/Recovery,30,2,60,195,250.7,202.5,1.24,8,8,NA
2018-03-07,12,Yes,Strength,45,3,135,NA,NA,NA,NA,8,8,NA
2018-03-07,13,Yes,Strength,60,4,240,240,184.3,297.29,0.62,NA,NA,Not at all
2018-03-07,15,Yes,Mobility/Recovery,30,1,30,180,355.7,203.57,1.75,NA,NA,NA
2018-03-07,15,Yes,Strength,50,3,150,NA,NA,NA,NA,NA,NA,NA
2018-03-07,16,Yes,Mobility/Recovery,30,2,60,240,465.7,345,1.35,NA,NA,Absolutely
2018-03-07,16,Yes,Strength,60,3,180,NA,NA,NA,NA,NA,NA,Absolutely
2018-03-06,1,Yes,Conditioning,90,6,540,1170,657.1,572.68,1.15,NA,NA,NA
2018-03-06,1,Yes,Conditioning,90,7,630,NA,NA,NA,NA,NA,NA,NA
2018-03-06,2,Yes,Conditioning,180,8,1440,1440,679.3,472.68,1.44,NA,NA,NA
2018-03-06,3,Yes,Strength,60,7,420,900,432.9,637.5,0.68,8,8,Absolutely
2018-03-06,3,Yes,Conditioning,60,8,480,NA,NA,NA,NA,8,8,Absolutely
2018-03-06,4,Yes,Conditioning,6,9,54,954,582,391.5,1.49,8,8,NA
2018-03-06,4,Yes,Conditioning,60,8,480,NA,NA,NA,NA,8,8,NA
2018-03-06,4,Yes,Conditioning,60,7,420,NA,NA,NA,NA,8,8,NA
2018-03-06,5,Yes,Conditioning,60,7,420,840,563.6,512.93,1.1,8,9,NA
2018-03-06,5,Yes,Conditioning,60,7,420,NA,NA,NA,NA,8,9,NA
2018-03-06,6,Yes,Conditioning,5,8,40,890,505.7,416.61,1.21,9,9,Absolutely
2018-03-06,6,Yes,Skills,50,9,450,NA,NA,NA,NA,9,9,Absolutely
2018-03-06,6,Yes,Skills,50,8,400,NA,NA,NA,NA,9,9,Absolutely
2018-03-06,7,Yes,Conditioning,60,8,480,960,575.7,561.43,1.03,NA,NA,NA
2018-03-06,7,Yes,Conditioning,60,8,480,NA,NA,NA,NA,NA,NA,NA
2018-03-06,8,Yes,Conditioning,30,7,210,1260,611.4,602.14,1.02,NA,NA,NA
2018-03-06,8,Yes,Skills,45,1,450,NA,NA,NA,NA,NA,NA,NA
2018-03-06,8,Yes,Skills,60,1,600,NA,NA,NA,NA,NA,NA,NA
2018-03-06,9,Yes,Conditioning,50,8,400,560,387.1,430.18,0.9,NA,NA,NA
2018-03-06,9,Yes,Strength,40,4,160,NA,NA,NA,NA,NA,NA,NA
2018-03-06,10,Yes,Conditioning,30,3,90,600,338.6,386.79,0.88,8,8,NA
2018-03-06,10,Yes,Skills,30,7,210,NA,NA,NA,NA,8,8,NA
2018-03-06,10,Yes,Skills,60,5,300,NA,NA,NA,NA,8,8,NA
2018-03-06,11,Yes,Conditioning,60,8,480,480,202.9,297.07,0.68,8,8,NA
2018-03-06,13,No,NA,NA,NA,NA,NA,278.6,324.61,0.86,NA,NA,Absolutely
2018-03-06,14,Yes,Conditioning,60,7,420,900,411.4,314.64,1.31,8,8,NA
2018-03-06,14,Yes,Conditioning,60,8,480,NA,NA,NA,NA,8,8,NA
2018-03-06,15,Yes,Conditioning,30,8,240,960,407.1,238.21,1.71,7,8,Absolutely
2018-03-06,15,Yes,Skills,40,9,360,NA,NA,NA,NA,7,8,Absolutely
2018-03-06,16,Yes,Skills,60,9,540,1020,508.6,364.46,1.4,10,10,Absolutely
2018-03-06,16,Yes,Skills,50,9,450,NA,NA,NA,NA,10,10,Absolutely
2018-03-06,16,Yes,Mobility/Recovery,30,1,30,NA,NA,NA,NA,10,10,Absolutely
2018-03-05,1,Yes,Speed,60,3,180,1080,528.6,530.89,1,NA,NA,NA
2018-03-05,1,Yes,Skills,60,3,180,NA,NA,NA,NA,NA,NA,NA
2018-03-05,1,Yes,Strength,180,4,720,NA,NA,NA,NA,NA,NA,NA
2018-03-05,2,Yes,Speed,40,4,160,1030,514.3,456.96,1.13,NA,NA,NA
2018-03-05,2,Yes,Skills,90,5,450,NA,NA,NA,NA,NA,NA,NA
2018-03-05,2,Yes,Strength,60,5,300,NA,NA,NA,NA,NA,NA,NA
2018-03-05,2,Yes,Combat,30,4,120,NA,NA,NA,NA,NA,NA,NA
2018-03-05,3,Yes,Speed,45,5,225,1155,355.7,618.21,0.58,8,8,Absolutely
2018-03-05,3,Yes,Skills,75,4,300,NA,NA,NA,NA,8,8,Absolutely
2018-03-05,3,Yes,Strength,90,7,630,NA,NA,NA,NA,8,8,Absolutely
2018-03-05,4,Yes,Speed,45,4,180,990,445.7,364.93,1.22,8,8,NA
2018-03-05,4,Yes,Skills,90,3,270,NA,NA,NA,NA,8,8,NA
2018-03-05,4,Yes,Strength,90,6,540,NA,NA,NA,NA,8,8,NA
2018-03-05,5,Yes,Speed,45,3,135,915,498.1,493.64,1.01,9,9,NA
2018-03-05,5,Yes,Skills,60,3,180,NA,NA,NA,NA,9,9,NA
2018-03-05,5,Yes,Strength,120,5,600,NA,NA,NA,NA,9,9,NA
2018-03-05,6,Yes,Speed,30,5,150,1020,378.6,392.32,0.97,9,8,NA
2018-03-05,6,Yes,Skills,90,4,360,NA,NA,NA,NA,9,8,NA
2018-03-05,6,Yes,Strength,90,5,450,NA,NA,NA,NA,9,8,NA
2018-03-05,6,Yes,Combat,20,3,60,NA,NA,NA,NA,9,8,NA
2018-03-05,7,Yes,Speed,30,5,150,750,487.9,534.64,0.91,NA,NA,NA
2018-03-05,7,Yes,Skills,60,3,180,NA,NA,NA,NA,NA,NA,NA
2018-03-05,7,Yes,Strength,60,6,360,NA,NA,NA,NA,NA,NA,NA
2018-03-05,7,Yes,Combat,20,3,60,NA,NA,NA,NA,NA,NA,NA
2018-03-05,8,Yes,Speed,45,4,180,900,470,565,0.83,NA,NA,NA
2018-03-05,8,Yes,Skills,60,4,240,NA,NA,NA,NA,NA,NA,NA
2018-03-05,8,Yes,Strength,90,5,450,NA,NA,NA,NA,NA,NA,NA
2018-03-05,8,Yes,Combat,15,2,30,NA,NA,NA,NA,NA,NA,NA
2018-03-05,9,Yes,Speed,50,3,150,750,307.1,410.18,0.75,NA,NA,NA
2018-03-05,9,Yes,Strength,120,5,600,NA,NA,NA,NA,NA,NA,NA
2018-03-05,9,Yes,Mobility/Recovery,10,0,0,NA,NA,NA,NA,NA,NA,NA
2018-03-05,10,Yes,Speed,30,2,60,510,295.7,373.93,0.79,7,7,NA
2018-03-05,10,Yes,Skills,75,2,150,NA,NA,NA,NA,7,7,NA
2018-03-05,10,Yes,Strength,75,4,300,NA,NA,NA,NA,7,7,NA
2018-03-05,11,Yes,Speed,45,5,225,940,134.3,293.14,0.46,8,8,NA
2018-03-05,11,Yes,Skills,75,3,225,NA,NA,NA,NA,8,8,NA
2018-03-05,11,Yes,Strength,70,7,490,NA,NA,NA,NA,8,8,NA
2018-03-05,12,Yes,Speed,45,3,135,825,321.4,216.96,1.48,7,7,NA
2018-03-05,12,Yes,Skills,60,3,180,NA,NA,NA,NA,7,7,NA
2018-03-05,12,Yes,Strength,90,5,450,NA,NA,NA,NA,7,7,NA
2018-03-05,12,Yes,Combat,20,3,60,NA,NA,NA,NA,7,7,NA
2018-03-05,13,No,NA,NA,NA,NA,NA,278.6,346.57,0.8,NA,NA,Absolutely
2018-03-05,14,Yes,Speed,30,5,150,1110,282.9,282.5,1,8,8,NA
2018-03-05,14,Yes,Skills,90,4,360,NA,NA,NA,NA,8,8,NA
2018-03-05,14,Yes,Strength,120,5,600,NA,NA,NA,NA,8,8,NA
2018-03-05,15,Yes,Speed,90,4,360,1350,270,203.93,1.32,8,8,NA
2018-03-05,15,Yes,Skills,90,3,270,NA,NA,NA,NA,8,8,NA
2018-03-05,15,Yes,Strength,90,7,630,NA,NA,NA,NA,8,8,NA
2018-03-05,15,Yes,Combat,30,3,90,NA,NA,NA,NA,8,8,NA
2018-03-05,16,Yes,Speed,45,3,135,945,362.9,339.46,1.07,9,9,Absolutely
2018-03-05,16,Yes,Skills,60,3,180,NA,NA,NA,NA,9,9,Absolutely
2018-03-05,16,Yes,Strength,90,5,450,NA,NA,NA,NA,9,9,Absolutely
2018-03-05,16,Yes,Combat,30,4,120,NA,NA,NA,NA,9,9,Absolutely
2018-03-05,16,Yes,Mobility/Recovery,30,2,60,NA,NA,NA,NA,9,9,Absolutely
2018-03-04,2,No,NA,NA,NA,NA,NA,367.1,486.25,0.75,NA,NA,NA
2018-03-04,3,No,NA,NA,NA,NA,NA,280.7,601.07,0.47,NA,NA,Absolutely
2018-03-04,5,No,NA,NA,NA,NA,NA,367.4,487.64,0.75,NA,NA,NA
2018-03-04,6,No,NA,NA,NA,NA,NA,232.9,388.04,0.6,NA,NA,NA
2018-03-04,7,No,NA,NA,NA,NA,NA,380.7,540,0.7,NA,NA,Absolutely
2018-03-04,8,No,NA,NA,NA,NA,NA,476.4,563.21,0.85,NA,NA,NA
2018-03-04,9,No,NA,NA,NA,NA,NA,250,402.68,0.62,NA,NA,NA
2018-03-04,10,No,NA,NA,NA,NA,NA,306.4,387.86,0.79,NA,NA,NA
2018-03-04,11,No,NA,NA,NA,NA,NA,NA,297.07,NA,NA,NA,NA
2018-03-04,12,No,NA,NA,NA,NA,NA,203.6,187.5,1.09,NA,NA,NA
2018-03-04,13,No,NA,NA,NA,NA,NA,278.6,360.32,0.77,NA,NA,Absolutely
